CTUID,DGUID,CTNAME,LANDAREA,PRUID,CMA_Name,CT_Name,Total_Commuters,Car_Drivers,Median_Income,Pct_Car_Commute,Distance_to_Transit_m,Dist_KM,local_I,local_p,lisa_quad,local_p_fdr,lisa_sig_fdr,lisa_cluster,sig_label,centroid_x,centroid_y
5350263.04,2021S05075350263.04,0263.04,0.6751,35,Toronto,263.04,1505.0,975.0,76000.0,64.78405315614619,566.3656281878176,0.5663656281878177,0.18674159446152197,0.047,3,0.08805947955390335,False,Not Significant,Not significant,634744.2682471977,4843171.837937693
5350305.01,2021S05075350305.01,0305.01,2.4076,35,Toronto,305.01,795.0,580.0,132000.0,72.95597484276729,1088.8552317288936,1.0888552317288935,-0.0943067215157697,0.094,4,0.14086025768087215,False,Not Significant,Not significant,630390.9353312349,4848575.196491475
5350306.01,2021S05075350306.01,0306.01,1.1721,35,Toronto,306.01,905.0,595.0,95000.0,65.74585635359117,1395.2904575268728,1.3952904575268728,0.08599876556405774,0.199,3,0.24284745762711865,False,Not Significant,Not significant,628894.0339939648,4848575.973504407
5350306.02,2021S05075350306.02,0306.02,1.1185,35,Toronto,306.02,1150.0,795.0,104000.0,69.1304347826087,720.5373136202246,0.7205373136202247,0.005694314294848739,0.114,3,0.16139325842696628,False,Not Significant,Not significant,629145.2065118885,4847585.169053192
5350312.06,2021S05075350312.06,0312.06,0.4584,35,Toronto,312.06,1205.0,710.0,75000.0,58.921161825726145,1573.2980651884332,1.5732980651884332,0.46506277404372676,0.048,3,0.08937931034482757,False,Not Significant,Not significant,619880.0398538791,4844508.378331394
5350312.07,2021S05075350312.07,0312.07,0.6223,35,Toronto,312.07,920.0,655.0,54800.0,71.19565217391305,1662.5255754176928,1.6625255754176929,-0.08419686065373562,0.05,4,0.09208282582216809,False,Not Significant,Not significant,620472.0961505228,4844597.121973432
5350316.05,2021S05075350316.05,0316.05,0.4047,35,Toronto,316.05,1310.0,650.0,70500.0,49.61832061068702,342.9543282465673,0.3429543282465673,1.377153927697413,0.019,3,0.04717241379310345,True,Low-Low,FDR-significant,619518.5573842155,4846384.515732982
5350316.06,2021S05075350316.06,0316.06,0.4052,35,Toronto,316.06,935.0,480.0,63600.0,51.33689839572193,574.8590036746505,0.5748590036746505,1.2599886634981274,0.006,3,0.020712328767123287,True,Low-Low,FDR-significant,619779.928496328,4846692.237132347
5350321.01,2021S05075350321.01,0321.01,1.2567,35,Toronto,321.01,1085.0,700.0,103000.0,64.51612903225806,1048.0507605809394,1.0480507605809393,0.12513719924759498,0.148,3,0.19526701570680627,False,Not Significant,Not significant,628148.5668101901,4850658.8837276
5350321.02,2021S05075350321.02,0321.02,1.2172,35,Toronto,321.02,1080.0,650.0,85000.0,60.18518518518518,1050.1096606078465,1.0501096606078466,0.43033293275069096,0.031,3,0.06546368715083799,False,Not Significant,Not significant,628203.4887139876,4850040.957727546
5350324.05,2021S05075350324.05,0324.05,0.6557,35,Toronto,324.05,805.0,505.0,72500.0,62.732919254658384,1760.4429608137361,1.7604429608137362,-0.06097591319884684,0.394,2,0.421009187279152,False,Not Significant,Not significant,631844.6974652528,4851689.073410276
5350324.06,2021S05075350324.06,0324.06,0.6561,35,Toronto,324.06,815.0,565.0,100000.0,69.32515337423312,2431.5355362544974,2.4315355362544975,0.0001789518902103379,0.365,1,0.39561290322580644,False,Not Significant,Not significant,632481.994678865,4852078.797541951
5350331.03,2021S05075350331.03,0331.03,0.5097,35,Toronto,331.03,1640.0,800.0,72000.0,48.78048780487805,428.4270933674422,0.42842709336744217,0.8199594335396762,0.066,3,0.11063414634146343,False,Not Significant,Not significant,643714.9501225436,4845319.514228637
5350331.04,2021S05075350331.04,0331.04,1.1055,35,Toronto,331.04,1085.0,645.0,88000.0,59.44700460829493,756.6706739547037,0.7566706739547037,0.601662862257332,0.065,3,0.10981005586592178,False,Not Significant,Not significant,643982.8753065908,4844314.461508309
5350351.01,2021S05075350351.01,0351.01,0.9749,35,Toronto,351.01,1685.0,860.0,72000.0,51.038575667655785,606.441901598596,0.606441901598596,1.3029726367264158,0.007,3,0.023109170305676857,True,Low-Low,FDR-significant,638929.5926514821,4844023.945620138
5350351.02,2021S05075350351.02,0351.02,0.5669,35,Toronto,351.02,925.0,415.0,74000.0,44.86486486486487,762.3787085755143,0.7623787085755144,1.7283623867485767,0.006,3,0.020712328767123287,True,Low-Low,FDR-significant,639482.0261997423,4844308.448145111
5350353.03,2021S05075350353.03,0353.03,0.4081,35,Toronto,353.03,900.0,420.0,83000.0,46.666666666666664,539.7503702635647,0.5397503702635648,1.4982801757526638,0.022,3,0.052137931034482755,False,Not Significant,Not significant,639924.2336578645,4844276.631017316
5350353.04,2021S05075350353.04,0353.04,0.6296,35,Toronto,353.04,1295.0,675.0,67500.0,52.123552123552116,384.598567730132,0.384598567730132,1.1601176435385185,0.021,3,0.050641148325358855,False,Not Significant,Not significant,640519.0688156798,4844346.634653418
5350355.04,2021S05075350355.04,0355.04,0.5752,35,Toronto,355.04,1765.0,845.0,76000.0,47.875354107648725,280.5749336267654,0.2805749336267654,1.1798358591537292,0.018,3,0.04551170568561872,True,Low-Low,FDR-significant,641502.3113342985,4844115.111738215
5350363.04,2021S05075350363.04,0363.04,1.1258,35,Toronto,363.04,1430.0,895.0,107000.0,62.58741258741259,863.9995573693308,0.8639995573693308,0.2026290837429147,0.126,3,0.17462144821264897,False,Not Significant,Not significant,644417.0076065107,4850180.757450225
5350363.05,2021S05075350363.05,0363.05,0.5046,35,Toronto,363.05,1530.0,775.0,61200.0,50.65359477124183,296.08721666425424,0.29608721666425425,0.4036437707814744,0.271,3,0.3125491990846682,False,Not Significant,Not significant,644988.6866678294,4850012.058847992
5350376.11,2021S05075350376.11,0376.11,0.4704,35,Toronto,376.11,940.0,560.0,78000.0,59.57446808510638,2878.328116221788,2.878328116221788,0.20907370018841007,0.202,3,0.24611120064464143,False,Not Significant,Not significant,634273.7102802513,4850822.624144966
5350376.12,2021S05075350376.12,0376.12,0.9122,35,Toronto,376.12,1450.0,965.0,86000.0,66.55172413793103,2566.336291115315,2.5663362911153147,0.05348801662198018,0.215,3,0.2586157517899761,False,Not Significant,Not significant,634879.3984669197,4851022.490887452
5350376.13,2021S05075350376.13,0376.13,0.511,35,Toronto,376.13,755.0,545.0,74500.0,72.18543046357617,1958.0924095666098,1.95809240956661,-0.019325368437639115,0.359,4,0.389948275862069,False,Not Significant,Not significant,635146.0147883196,4852292.37359438
5350376.14,2021S05075350376.14,0376.14,0.7362,35,Toronto,376.14,900.0,620.0,95000.0,68.88888888888889,1599.2371273320462,1.5992371273320463,-0.005867551070737955,0.356,2,0.38752483801295895,False,Not Significant,Not significant,635297.5700176421,4852671.272850129
5350378.16,2021S05075350378.16,0378.16,0.6381,35,Toronto,378.16,1765.0,1175.0,83000.0,66.57223796033995,3313.206496942327,3.313206496942327,0.05487291606478644,0.207,3,0.2501870503597122,False,Not Significant,Not significant,643346.6472989834,4852778.6351805115
5350378.17,2021S05075350378.17,0378.17,0.474,35,Toronto,378.17,1100.0,725.0,100000.0,65.9090909090909,2731.526721852608,2.7315267218526076,0.06783268883755425,0.238,3,0.28004357976653693,False,Not Significant,Not significant,644060.8636158991,4852531.425676179
5350802.01,2021S05075350802.01,0802.01,2.1742,35,Toronto,802.01,1195.0,765.0,130000.0,64.01673640167364,2005.3660765087584,2.0053660765087584,-0.08717037253806915,0.284,2,0.3238371040723982,False,Not Significant,Not significant,649635.744156751,4850945.809185154
5350802.02,2021S05075350802.02,0802.02,2.257,35,Toronto,802.02,1395.0,990.0,143000.0,70.96774193548387,1473.6618764485127,1.4736618764485128,0.03674295383245956,0.309,1,0.34685077951002224,False,Not Significant,Not significant,650489.8963478649,4850575.6402774425
5350311.05,2021S05075350311.05,0311.05,0.3457,35,Toronto,311.05,2790.0,1195.0,75000.0,42.831541218637994,213.06889788456016,0.21306889788456015,1.5344369294185285,0.032,3,0.06673655172413794,False,Not Significant,Not significant,620847.0524554455,4846615.701110078
5350311.06,2021S05075350311.06,0311.06,10.2352,35,Toronto,311.06,2015.0,975.0,73500.0,48.38709677419355,731.3596633945277,0.7313596633945277,1.0926538107899721,0.006,3,0.020712328767123287,True,Low-Low,FDR-significant,621814.5192043318,4847353.163615969
5350378.18,2021S05075350378.18,0378.18,0.0909,35,Toronto,378.18,715.0,465.0,56800.0,65.03496503496503,2231.361622108662,2.2313616221086616,-0.01736338201784765,0.476,2,0.48205760214333554,False,Not Significant,Not significant,638800.9825007393,4853872.9150366
5350378.19,2021S05075350378.19,0378.19,4.5022,35,Toronto,378.19,1490.0,1025.0,96000.0,68.79194630872483,3434.373801480591,3.4343738014805907,0.0006143018657972226,0.461,3,0.47033198380566804,False,Not Significant,Not significant,640015.7851733336,4853750.16386551
5350378.20,2021S05075350378.20,0378.20,0.1095,35,Toronto,378.2,470.0,325.0,60800.0,69.14893617021278,2033.9326818506006,2.0339326818506005,-3.843190756072235e-06,0.47,2,0.4769395973154362,False,Not Significant,Not significant,638607.7889663994,4853822.663000323
5350378.21,2021S05075350378.21,0378.21,0.7018,35,Toronto,378.21,860.0,615.0,92000.0,71.51162790697676,1876.3971084352008,1.876397108435201,-0.020394764884291813,0.321,4,0.3568764705882353,False,Not Significant,Not significant,638430.2686218169,4853287.702892055
5350378.22,2021S05075350378.22,0378.22,0.5321,35,Toronto,378.22,855.0,615.0,93000.0,71.9298245614035,1689.6521081343074,1.6896521081343074,0.00883287397704654,0.462,1,0.47103438975050577,False,Not Significant,Not significant,638206.1516167878,4854093.78726735
5350194.01,2021S05075350194.01,0194.01,0.2711,35,Toronto,194.01,1660.0,935.0,65500.0,56.325301204819276,662.9216252850673,0.6629216252850673,0.712316520823292,0.028,3,0.061356521739130435,False,Not Significant,Not significant,633676.9510944649,4840092.529398243
5350194.02,2021S05075350194.02,0194.02,0.3063,35,Toronto,194.02,1100.0,560.0,68500.0,50.90909090909091,243.48497759523755,0.24348497759523755,1.091164032453706,0.03,3,0.06415841584158415,False,Not Significant,Not significant,633693.542902093,4840736.56749507
5350194.03,2021S05075350194.03,0194.03,0.2502,35,Toronto,194.03,755.0,285.0,51200.0,37.74834437086093,329.9710247101236,0.3299710247101236,1.8355082432852814,0.072,3,0.11655674518201285,False,Not Significant,Not significant,633331.2921898351,4840408.227303947
5350194.04,2021S05075350194.04,0194.04,2.2646,35,Toronto,194.04,1440.0,810.0,76000.0,56.25,764.7391491003704,0.7647391491003703,0.7622239306802583,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,632698.3404557911,4840851.399421164
5350317.04,2021S05075350317.04,0317.04,0.7174,35,Toronto,317.04,2315.0,1195.0,80000.0,51.61987041036718,2549.4118354690204,2.5494118354690203,1.2496562318600828,0.007,3,0.023109170305676857,True,Low-Low,FDR-significant,624593.4257752454,4848386.481975391
5350317.05,2021S05075350317.05,0317.05,0.4948,35,Toronto,317.05,710.0,350.0,88000.0,49.29577464788733,2522.6452826810373,2.5226452826810375,1.0925647532622191,0.028,3,0.061356521739130435,False,Not Significant,Not significant,624513.633248291,4847913.764860185
5350341.03,2021S05075350341.03,0341.03,0.4,35,Toronto,341.03,680.0,295.0,48800.0,43.38235294117647,804.674325574101,0.804674325574101,2.0839098030753087,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,638251.8772239597,4840071.486354774
5350341.04,2021S05075350341.04,0341.04,0.671,35,Toronto,341.04,1775.0,730.0,62000.0,41.12676056338028,892.2627218487152,0.8922627218487151,2.1801382391909243,0.033,3,0.06807094133697136,False,Not Significant,Not significant,638613.2987268745,4839830.122810843
5350250.04,2021S05075350250.04,0250.04,0.485,35,Toronto,250.04,2115.0,1315.0,75500.0,62.174940898345156,1739.7500214491802,1.7397500214491801,-0.14740187974365307,0.237,2,0.2790841121495327,False,Not Significant,Not significant,613903.6880140051,4846058.445493548
5350250.05,2021S05075350250.05,0250.05,0.6689,35,Toronto,250.05,2120.0,1375.0,74000.0,64.85849056603774,616.0310960677161,0.6160310960677161,0.08524975487157227,0.196,3,0.2399611336032389,False,Not Significant,Not significant,614374.5052336457,4844917.728601774
5350269.01,2021S05075350269.01,0269.01,0.7469,35,Toronto,269.01,1635.0,880.0,72500.0,53.822629969418955,1124.9071199852258,1.1249071199852259,0.3500913420301705,0.178,3,0.22261042183622826,False,Not Significant,Not significant,633105.2566962882,4847104.4573449185
5350269.02,2021S05075350269.02,0269.02,1.754,35,Toronto,269.02,635.0,485.0,139000.0,76.37795275590551,2508.9430874821965,2.5089430874821965,-0.1799463581857076,0.154,4,0.2016,False,Not Significant,Not significant,633700.4138992534,4845809.121798022
5350344.01,2021S05075350344.01,0344.01,1.0624,35,Toronto,344.01,1645.0,855.0,76000.0,51.97568389057751,481.3708777590766,0.4813708777590766,1.2431827648155702,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,640624.688889678,4843516.585006286
5350344.02,2021S05075350344.02,0344.02,0.2228,35,Toronto,344.02,830.0,480.0,42400.0,57.831325301204814,993.6803430828809,0.9936803430828809,0.6859173306679817,0.066,3,0.11063414634146343,False,Not Significant,Not significant,640845.9485634522,4842908.18008615
5320008.05,2021S05075320008.05,0008.05,2.0547,35,Oshawa,8.05,955.0,815.0,91000.0,85.34031413612566,3225.044693404835,3.225044693404835,0.8576267925032715,0.006,1,0.020712328767123287,True,High-High,FDR-significant,674427.672781472,4864143.155432298
5320008.06,2021S05075320008.06,0008.06,1.8893,35,Oshawa,8.06,1940.0,1690.0,119000.0,87.11340206185567,4002.0366581660624,4.0020366581660625,1.1232319764536625,0.001,1,0.006222222222222222,True,High-High,FDR-significant,674240.1525867445,4865199.698512027
5320101.05,2021S05075320101.05,0101.05,3.3996,35,Oshawa,101.05,1345.0,1015.0,86000.0,75.46468401486989,2001.5902602153462,2.0015902602153464,0.2753726931614386,0.016,1,0.04149571183533448,True,High-High,FDR-significant,667229.6829014148,4860187.537965049
5320101.06,2021S05075320101.06,0101.06,2.3513,35,Oshawa,101.06,1430.0,1155.0,120000.0,80.76923076923077,878.6558036927711,0.8786558036927711,0.4632273095519091,0.025,1,0.0569277108433735,False,Not Significant,Not significant,668591.9350157147,4860637.703516152
5320105.04,2021S05075320105.04,0105.04,1.6998,35,Oshawa,105.04,1170.0,885.0,133000.0,75.64102564102564,4792.693148755774,4.792693148755774,0.2871430177884781,0.013,1,0.036265682656826566,True,High-High,FDR-significant,663918.6190973463,4863381.534715192
5320105.05,2021S05075320105.05,0105.05,1.1036,35,Oshawa,105.05,1735.0,1365.0,121000.0,78.6743515850144,4887.807328286167,4.887807328286167,0.35036666968269825,0.075,1,0.11949420442571126,False,Not Significant,Not significant,664544.8734183795,4863678.074421635
5320105.06,2021S05075320105.06,0105.06,0.62,35,Oshawa,105.06,905.0,750.0,118000.0,82.87292817679558,4724.6731619457105,4.72467316194571,0.5840218227877647,0.028,1,0.061356521739130435,False,Not Significant,Not significant,664973.6406478402,4863595.284825033
5320105.07,2021S05075320105.07,0105.07,1.9641,35,Oshawa,105.07,1635.0,1360.0,146000.0,83.18042813455658,4969.245477187439,4.969245477187439,0.6213180229889218,0.015,1,0.03951219512195121,True,High-High,FDR-significant,665576.2116564638,4863891.589530686
5320105.08,2021S05075320105.08,0105.08,1.4493,35,Oshawa,105.08,1275.0,1010.0,151000.0,79.2156862745098,4811.812674884129,4.811812674884129,0.5274529250130698,0.006,1,0.020712328767123287,True,High-High,FDR-significant,666289.0597586359,4864245.297265712
5320105.09,2021S05075320105.09,0105.09,1.0407,35,Oshawa,105.09,1770.0,1455.0,123000.0,82.20338983050848,5052.430687912131,5.052430687912131,0.553038599650036,0.037,1,0.07429482071713146,False,Not Significant,Not significant,667029.6645578312,4865059.071914444
5320105.10,2021S05075320105.10,0105.10,1.4627,35,Oshawa,105.1,1950.0,1650.0,132000.0,84.61538461538461,4038.6941079603416,4.038694107960342,0.7780023895248467,0.009,1,0.02811570247933884,True,High-High,FDR-significant,667392.162919171,4864098.222596366
5320202.04,2021S05075320202.04,0202.04,2.2042,35,Oshawa,202.04,2375.0,2060.0,129000.0,86.73684210526315,3304.3500266429473,3.3043500266429473,1.16357757666854,0.001,1,0.006222222222222222,True,High-High,FDR-significant,676461.5211311376,4863019.791248209
5320202.05,2021S05075320202.05,0202.05,1.7141,35,Oshawa,202.05,2035.0,1755.0,122000.0,86.24078624078624,2659.4413841788737,2.6594413841788738,1.2712900373534166,0.001,1,0.006222222222222222,True,High-High,FDR-significant,677479.523939821,4863277.112699946
5350804.06,2021S05075350804.06,0804.06,0.816,35,Toronto,804.06,895.0,695.0,114000.0,77.6536312849162,1483.5689508868861,1.4835689508868861,0.25242345103806324,0.173,1,0.21761730449251246,False,Not Significant,Not significant,652964.1175782579,4856015.499139923
5350804.07,2021S05075350804.07,0804.07,0.9081,35,Toronto,804.07,1090.0,815.0,94000.0,74.77064220183486,1449.236007891018,1.449236007891018,0.15822899429551626,0.127,1,0.17536438356164386,False,Not Significant,Not significant,653997.6437909731,4856403.252201819
5320203.01,2021S05075320203.01,0203.01,1.8087,35,Oshawa,203.01,2080.0,1825.0,117000.0,87.74038461538461,3357.0811963006354,3.3570811963006353,1.2923591807739134,0.001,1,0.006222222222222222,True,High-High,FDR-significant,686167.0712711525,4867103.266644883
5320203.02,2021S05075320203.02,0203.02,2.6203,35,Oshawa,203.02,2215.0,1915.0,124000.0,86.45598194130926,2984.0071102070065,2.9840071102070063,1.1411811555834752,0.001,1,0.006222222222222222,True,High-High,FDR-significant,686920.4563246823,4865889.158885017
5320203.03,2021S05075320203.03,0203.03,1.5046,35,Oshawa,203.03,1405.0,1175.0,88000.0,83.62989323843416,1871.139037541709,1.871139037541709,0.967842405305083,0.001,1,0.006222222222222222,True,High-High,FDR-significant,686106.9071265752,4865083.376177069
5320102.01,2021S05075320102.01,0102.01,1.0305,35,Oshawa,102.01,935.0,710.0,118000.0,75.93582887700535,3179.47373859904,3.1794737385990404,0.3078436872381132,0.011,1,0.03261176470588235,True,High-High,FDR-significant,665279.6302472387,4862077.823910064
5320102.02,2021S05075320102.02,0102.02,0.6633,35,Oshawa,102.02,670.0,545.0,49200.0,81.34328358208955,2179.33995615859,2.17933995615859,0.46923059302767184,0.061,1,0.10552860411899313,False,Not Significant,Not significant,665551.2035810925,4861099.041678703
5320102.03,2021S05075320102.03,0102.03,1.4324,35,Oshawa,102.03,930.0,730.0,79500.0,78.49462365591397,1027.0876264622557,1.0270876264622557,0.35003376822781357,0.058,1,0.1020908032596042,False,Not Significant,Not significant,665998.6640812949,4859899.071788968
5320202.08,2021S05075320202.08,0202.08,3.0254,35,Oshawa,202.08,1050.0,915.0,109000.0,87.14285714285714,4855.696997057631,4.855696997057631,1.2481234141074249,0.001,1,0.006222222222222222,True,High-High,FDR-significant,675900.7727084582,4864991.933967088
5320202.09,2021S05075320202.09,0202.09,1.995,35,Oshawa,202.09,1250.0,1110.0,119000.0,88.8,4898.214206570972,4.898214206570972,1.5556960660043615,0.001,1,0.006222222222222222,True,High-High,FDR-significant,676678.6074535943,4865480.431237326
5350803.03,2021S05075350803.03,0803.03,2.9643,35,Toronto,803.03,1625.0,1280.0,136000.0,78.76923076923077,3871.402656581031,3.871402656581031,0.23572413027457148,0.114,1,0.16139325842696628,False,Not Significant,Not significant,650234.2975981145,4852969.890641956
5350803.04,2021S05075350803.04,0803.04,2.7766,35,Toronto,803.04,1800.0,1525.0,151000.0,84.72222222222221,5209.243677400751,5.209243677400751,0.5181459982943136,0.144,1,0.19183083700440526,False,Not Significant,Not significant,648836.581758001,4854268.871014673
5350803.05,2021S05075350803.05,0803.05,2.4596,35,Toronto,803.05,2170.0,1750.0,143000.0,80.64516129032258,3918.4219327527376,3.9184219327527376,0.6069783900543598,0.005,1,0.01826086956521739,True,High-High,FDR-significant,650112.1922097222,4854469.730308143
5350803.06,2021S05075350803.06,0803.06,1.5644,35,Toronto,803.06,1525.0,1290.0,129000.0,84.59016393442623,3563.1721950264605,3.5631721950264605,0.7877342343747217,0.046,1,0.0871578947368421,False,Not Significant,Not significant,650464.8343077772,4855395.332485162
5350805.04,2021S05075350805.04,0805.04,6.9622,35,Toronto,805.04,2380.0,1970.0,150000.0,82.77310924369748,4398.678003555386,4.398678003555386,0.4723230445809088,0.07,1,0.11417475728155341,False,Not Significant,Not significant,661736.73693085,4856420.351233378
5350805.06,2021S05075350805.06,0805.06,1.4771,35,Toronto,805.06,1915.0,1470.0,109000.0,76.76240208877284,2079.6455186259423,2.0796455186259424,0.30220980948223897,0.041,1,0.08061378413524058,False,Not Significant,Not significant,657951.8639549068,4858854.074975466
5350804.08,2021S05075350804.08,0804.08,2.4732,35,Toronto,804.08,1145.0,905.0,145000.0,79.03930131004367,2611.7335869288127,2.6117335869288127,0.3804618595843381,0.054,1,0.09754838709677419,False,Not Significant,Not significant,652717.274813449,4857228.728260251
5350831.01,2021S05075350831.01,0831.01,12.1204,35,Toronto,831.01,1890.0,1585.0,122000.0,83.86243386243386,16202.993605949961,16.20299360594996,1.0777578707641664,0.002,1,0.009362229102167182,True,High-High,FDR-significant,650062.4404607122,4887112.050627998
5350831.02,2021S05075350831.02,0831.02,17.6159,35,Toronto,831.02,2110.0,1825.0,100000.0,86.49289099526067,14229.819831143428,14.229819831143429,1.1137955307408762,0.024,1,0.055317073170731715,False,Not Significant,Not significant,651181.0581035855,4883850.4052782515
5350480.01,2021S05075350480.01,0480.01,3.4242,35,Toronto,480.01,1475.0,1215.0,78500.0,82.37288135593221,1255.8531471877145,1.2558531471877146,0.7252126146597857,0.005,1,0.01826086956521739,True,High-High,FDR-significant,615431.9258149118,4884650.768535661
5350485.02,2021S05075350485.02,0485.02,6.461,35,Toronto,485.02,3500.0,2925.0,90000.0,83.57142857142857,24730.134822977518,24.73013482297752,1.0046155645091366,0.001,1,0.006222222222222222,True,High-High,FDR-significant,590988.7504596518,4888857.611938668
5350401.14,2021S05075350401.14,0401.14,2.3414,35,Toronto,401.14,1815.0,1525.0,135000.0,84.02203856749311,899.5147437993578,0.8995147437993578,0.643298131489223,0.013,1,0.036265682656826566,True,High-High,FDR-significant,636673.5495928179,4859641.236823687
5350401.15,2021S05075350401.15,0401.15,1.1157,35,Toronto,401.15,670.0,530.0,89000.0,79.1044776119403,753.335916926087,0.7533359169260869,0.3609479280484996,0.039,1,0.07738582677165355,False,Not Significant,Not significant,637072.5840351335,4858674.498718595
5350403.01,2021S05075350403.01,0403.01,4.1243,35,Toronto,403.01,1875.0,1620.0,124000.0,86.4,3045.3500502591673,3.0453500502591675,0.8567100982151294,0.009,1,0.02811570247933884,True,High-High,FDR-significant,632324.6939998327,4859834.6724448055
5350410.09,2021S05075350410.09,0410.09,1.2263,35,Toronto,410.09,1240.0,815.0,81000.0,65.7258064516129,991.8899560100762,0.9918899560100761,0.13077225805267798,0.055,3,0.09888228299643283,False,Not Significant,Not significant,626108.7630128473,4850638.995732298
5350410.10,2021S05075350410.10,0410.10,0.5097,35,Toronto,410.1,755.0,555.0,104000.0,73.50993377483444,618.3657966356099,0.6183657966356099,-0.0231709070344666,0.404,4,0.42866526315789477,False,Not Significant,Not significant,626345.9572567693,4851377.453405857
5350410.11,2021S05075350410.11,0410.11,0.7989,35,Toronto,410.11,960.0,680.0,113000.0,70.83333333333334,1407.0292260784427,1.4070292260784427,0.0013714559386288315,0.492,1,0.4936323822163238,False,Not Significant,Not significant,625388.6446417338,4850981.488669085
5350410.12,2021S05075350410.12,0410.12,0.8808,35,Toronto,410.12,1865.0,1325.0,61200.0,71.0455764075067,127.22758671543306,0.12722758671543305,0.05018436995153476,0.098,1,0.1456991150442478,False,Not Significant,Not significant,624400.052110138,4851826.630233677
5350410.13,2021S05075350410.13,0410.13,3.4935,35,Toronto,410.13,1760.0,1475.0,172000.0,83.80681818181817,1014.0654193796225,1.0140654193796226,0.5502211272431088,0.023,1,0.05366666666666667,False,Not Significant,Not significant,623459.579088825,4852727.152543119
5350412.10,2021S05075350412.10,0412.10,1.9627,35,Toronto,412.1,1910.0,1645.0,116000.0,86.12565445026178,3069.5691733384147,3.0695691733384147,1.113322633194499,0.006,1,0.020712328767123287,True,High-High,FDR-significant,611216.8228392117,4848702.802635085
5350412.11,2021S05075350412.11,0412.11,26.8936,35,Toronto,412.11,1485.0,1285.0,140000.0,86.53198653198653,4887.953489796393,4.887953489796393,0.7640325094195874,0.001,1,0.006222222222222222,True,High-High,FDR-significant,609467.3870592946,4849538.877951445
5350421.04,2021S05075350421.04,0421.04,0.698,35,Toronto,421.04,1160.0,865.0,77500.0,74.56896551724138,551.853007479239,0.5518530074792389,0.18052868188725388,0.051,1,0.09358252427184464,False,Not Significant,Not significant,625447.7190945444,4856992.76715982
5350421.05,2021S05075350421.05,0421.05,1.0169,35,Toronto,421.05,945.0,735.0,117000.0,77.77777777777779,1518.4296131167323,1.5184296131167323,0.3909822463719167,0.018,1,0.04551170568561872,True,High-High,FDR-significant,624426.9279469872,4856715.255041378
5350421.06,2021S05075350421.06,0421.06,1.0632,35,Toronto,421.06,1250.0,975.0,75500.0,78.0,485.51661811952937,0.48551661811952934,0.21389341060744407,0.161,1,0.20806153846153846,False,Not Significant,Not significant,625261.1916961996,4858020.001014474
5350421.07,2021S05075350421.07,0421.07,1.5586,35,Toronto,421.07,1145.0,940.0,119000.0,82.09606986899564,1500.4873580983437,1.5004873580983438,0.48152872981342076,0.061,1,0.10552860411899313,False,Not Significant,Not significant,624242.1687975442,4857698.975887111
5350410.14,2021S05075350410.14,0410.14,1.1642,35,Toronto,410.14,1675.0,1285.0,130000.0,76.71641791044776,652.4683650233629,0.6524683650233629,0.15431511530319722,0.226,1,0.2684304791830322,False,Not Significant,Not significant,623419.2175736474,4851221.776061226
5350410.15,2021S05075350410.15,0410.15,0.7606,35,Toronto,410.15,580.0,445.0,109000.0,76.72413793103449,588.540224795449,0.588540224795449,0.16639275351111643,0.222,1,0.2651374407582938,False,Not Significant,Not significant,622466.0406090026,4850877.399061858
5350420.05,2021S05075350420.05,0420.05,4.4021,35,Toronto,420.05,2105.0,1665.0,79500.0,79.09738717339667,842.5098856537626,0.8425098856537626,0.40335879644336525,0.012,1,0.03462595419847328,True,High-High,FDR-significant,629628.617725465,4856591.18899064
5350420.06,2021S05075350420.06,0420.06,1.6737,35,Toronto,420.06,1260.0,1025.0,127000.0,81.34920634920636,1584.0050816347423,1.5840050816347422,0.3671718286168018,0.134,1,0.18252972972972975,False,Not Significant,Not significant,628585.548454667,4857022.71749652
5350420.08,2021S05075350420.08,0420.08,0.8714,35,Toronto,420.08,1170.0,890.0,67500.0,76.06837606837607,601.2595453724686,0.6012595453724685,0.11925584029296536,0.266,1,0.3081931034482759,False,Not Significant,Not significant,626048.3373787656,4858405.62871622
5350420.09,2021S05075350420.09,0420.09,0.5861,35,Toronto,420.09,1320.0,965.0,67000.0,73.10606060606061,594.3157043815235,0.5943157043815235,0.10883840721600452,0.133,1,0.18165853658536588,False,Not Significant,Not significant,626153.4145493777,4857476.610733352
5350420.10,2021S05075350420.10,0420.10,3.2784,35,Toronto,420.1,825.0,700.0,139000.0,84.84848484848484,3105.2501117477086,3.1052501117477087,0.6798759805122239,0.012,1,0.03462595419847328,True,High-High,FDR-significant,629546.4059391518,4859018.171308895
5350420.11,2021S05075350420.11,0420.11,2.7675,35,Toronto,420.11,1390.0,1145.0,142000.0,82.37410071942446,1921.373616630478,1.921373616630478,0.4183314248903665,0.064,1,0.10848430493273542,False,Not Significant,Not significant,628226.3435250766,4858336.612416997
5350424.04,2021S05075350424.04,0424.04,1.3705,35,Toronto,424.04,655.0,550.0,127000.0,83.96946564885496,1422.3635606584205,1.4223635606584204,0.5524663878851083,0.074,1,0.1186511134676564,False,Not Significant,Not significant,626373.4913016495,4861967.3150636535
