CTUID,DGUID,CTNAME,LANDAREA,PRUID,CMA_Name,CT_Name,Total_Commuters,Car_Drivers,Median_Income,Pct_Car_Commute,Distance_to_Transit_m,Dist_KM,local_I,local_p,lisa_quad,local_p_fdr,lisa_sig_fdr,lisa_cluster,sig_label,ols_pred,ols_resid,centroid_x,centroid_y,spatial_block,spatial_role,xgb_spatial_pred,xgb_spatial_resid,xgb_full_pred,xgb_full_resid
5350550.01,2021S05075350550.01,0550.01,7.5701,35,Toronto,550.01,1570.0,1245.0,115000.0,79.29936305732484,1372.778889861555,1.372778889861555,0.3058958336253105,0.046,1,0.0871578947368421,False,Not Significant,Not significant,69.82222279613624,9.477140261188595,601986.1503609429,4827902.411887467,4,train,,,76.99211,2.307251851270152
5350550.02,2021S05075350550.02,0550.02,2.9899,35,Toronto,550.02,2175.0,1635.0,98000.0,75.17241379310344,817.6852119573574,0.8176852119573574,0.1827181883795121,0.063,1,0.10763389830508474,False,Not Significant,Not significant,65.55828442752436,9.614129365579089,603503.964030822,4825970.957163152,4,train,,,75.61006,-0.43764785240436765
5350562.02,2021S05075350562.02,0562.02,2.046,35,Toronto,562.02,2185.0,1765.0,113000.0,80.77803203661327,3698.1860925905758,3.698186092590576,0.2196099692959741,0.143,1,0.19100353356890457,False,Not Significant,Not significant,72.25663226694516,8.521399769668108,601506.8147710424,4841037.473892372,7,train,,,76.10381,4.67421886522655
5350562.03,2021S05075350562.03,0562.03,1.068,35,Toronto,562.03,1960.0,1505.0,102000.0,76.78571428571429,5738.188699918627,5.738188699918627,0.23263478217905745,0.063,1,0.10763389830508474,False,Not Significant,Not significant,72.44406285564375,4.3416514300705416,600975.095003355,4843429.511482815,7,train,,,76.0045,0.7812129429408543
5350562.04,2021S05075350562.04,0562.04,1.0456,35,Toronto,562.04,1690.0,1335.0,108000.0,78.99408284023669,5134.024207845612,5.134024207845612,0.3107832365247794,0.062,1,0.10664846416382252,False,Not Significant,Not significant,72.96639897371779,6.027683866518899,601547.6955984597,4842906.1967790155,7,train,,,77.38697,1.6071123202171549
5350562.05,2021S05075350562.05,0562.05,1.2949,35,Toronto,562.05,2095.0,1475.0,83000.0,70.40572792362768,3796.5011092087975,3.7965011092087977,0.018421550835194804,0.205,1,0.2487640449438202,False,Not Significant,Not significant,66.05580139509466,4.349926528533018,602561.345016179,4842033.561998155,7,train,,,68.545044,1.8606839783151798
5350562.06,2021S05075350562.06,0562.06,0.8455,35,Toronto,562.06,1035.0,815.0,115000.0,78.74396135265701,6156.3276012225615,6.156327601222562,0.26549654965887404,0.091,1,0.13772972972972972,False,Not Significant,Not significant,75.69692988733355,3.0470314653234567,601803.3396491752,4844527.821165709,7,train,,,78.01626,0.7277031129109162
5350562.07,2021S05075350562.07,0562.07,1.1089,35,Toronto,562.07,1735.0,1365.0,105000.0,78.6743515850144,5356.575567417279,5.356575567417279,0.2526719801674946,0.154,1,0.2016,False,Not Significant,Not significant,72.60755851896029,6.066793066054117,602375.6915002369,4843954.095638864,7,train,,,77.00146,1.6728943706589376
5350562.08,2021S05075350562.08,0562.08,1.04,35,Toronto,562.08,1635.0,1210.0,102000.0,74.00611620795107,4597.310320395391,4.5973103203953904,0.13991354197683645,0.136,1,0.18458886894075405,False,Not Significant,Not significant,71.04294274361045,2.9631734643406134,602965.2208846026,4843435.239020949,7,train,,,75.46629,-1.460177127009871
5350562.09,2021S05075350562.09,0562.09,0.9983,35,Toronto,562.09,1610.0,1260.0,103000.0,78.26086956521739,3845.803347894483,3.845803347894483,0.006231009951517574,0.497,1,0.49765827814569535,False,Not Significant,Not significant,70.33073124590926,7.930138319308128,603445.4787804976,4842849.199499441,7,train,,,75.36098,2.899892392365828
5350563.01,2021S05075350563.01,0563.01,0.858,35,Toronto,563.01,2145.0,1235.0,63200.0,57.57575757575758,2907.1608089499355,2.9071608089499357,-0.11235870982235321,0.347,2,0.38046700507614206,False,Not Significant,Not significant,60.79135918575015,-3.215601609992575,603127.6354721332,4841319.57741939,7,train,,,63.99301,-6.417253898851797
5350563.02,2021S05075350563.02,0563.02,1.0124,35,Toronto,563.02,1145.0,840.0,101000.0,73.36244541484717,2231.5258179116436,2.2315258179116437,-0.033924974601797206,0.345,4,0.3790988372093023,False,Not Significant,Not significant,67.92678843206902,5.435656982778156,603588.4721594291,4840802.36306266,7,train,,,73.833786,-0.47134059589501476
5350570.01,2021S05075350570.01,0570.01,8.1469,35,Toronto,570.01,1445.0,950.0,61200.0,65.7439446366782,2131.9440058758655,2.1319440058758654,-0.0630629391569575,0.172,2,0.21690075062552125,False,Not Significant,Not significant,59.417872273949556,6.326072362728638,603144.5018253394,4837438.872380791,7,train,,,66.68105,-0.9371085249429001
5350570.02,2021S05075350570.02,0570.02,1.3119,35,Toronto,570.02,1305.0,1020.0,128000.0,78.16091954022988,921.4739812591895,0.9214739812591894,-0.06668944692735283,0.392,4,0.41916831683168315,False,Not Significant,Not significant,72.00732026517412,6.153599275055768,602077.3951484476,4836474.7349438025,7,train,,,76.24103,1.9198917081986338
5350571.01,2021S05075350571.01,0571.01,0.7297,35,Toronto,571.01,1405.0,955.0,76000.0,67.97153024911033,1267.7039720537525,1.2677039720537526,-0.016913831655425603,0.348,2,0.3807351664254703,False,Not Significant,Not significant,61.475135777425784,6.496394471684546,600852.9948096916,4838182.075977289,7,train,,,68.67077,-0.6992384886826386
5350571.02,2021S05075350571.02,0571.02,1.3553,35,Toronto,571.02,1360.0,1090.0,101000.0,80.14705882352942,1804.2199726822398,1.8042199726822399,0.015634230928837842,0.487,1,0.4895904255319149,False,Not Significant,Not significant,67.40201136162396,12.745047461905457,601321.5787639357,4837226.10929671,7,train,,,74.34945,5.797609665814576
5350291.04,2021S05075350291.04,0291.04,0.5131,35,Toronto,291.04,630.0,310.0,70500.0,49.2063492063492,2407.8986237133076,2.4078986237133075,0.9219300407705234,0.047,3,0.08805947955390335,False,Not Significant,Not significant,61.71646129932582,-12.51011209297662,622458.1131216233,4843095.844622176,6,train,,,52.589542,-3.3831931825668136
5350290.01,2021S05075350290.01,0290.01,0.944,35,Toronto,290.01,1470.0,750.0,68000.0,51.02040816326531,2860.90314715237,2.86090314715237,0.5616350083536579,0.081,3,0.126259793814433,False,Not Significant,Not significant,61.746001400983154,-10.725593237717845,621273.4682374523,4842086.40572365,6,train,,,54.937065,-3.91665696124641
5350575.01,2021S05075350575.01,0575.01,1.2033,35,Toronto,575.01,2230.0,1580.0,87000.0,70.85201793721974,1554.6233301379036,1.5546233301379035,0.028944965798222384,0.214,1,0.25761783439490443,False,Not Significant,Not significant,64.14541309465974,6.706604842559997,599271.4530868187,4839364.307590946,7,train,,,72.48872,-1.6367058176630707
5350575.02,2021S05075350575.02,0575.02,1.0003,35,Toronto,575.02,1750.0,1220.0,64500.0,69.71428571428572,1105.0445478844972,1.1050445478844972,0.003363212908888992,0.398,1,0.42408456659619453,False,Not Significant,Not significant,58.85210335187436,10.86218236241136,600087.3700942247,4838856.977162117,7,train,,,66.793686,2.920599801199785
5350575.03,2021S05075350575.03,0575.03,1.0758,35,Toronto,575.03,2545.0,1960.0,95000.0,77.01375245579568,2579.6371598569813,2.5796371598569814,0.21117622076227893,0.098,1,0.1456991150442478,False,Not Significant,Not significant,67.08999178530718,9.923760670488505,600108.0840101197,4840386.194225974,7,train,,,73.4907,3.523052687729276
5350575.04,2021S05075350575.04,0575.04,1.5693,35,Toronto,575.04,2800.0,2170.0,99000.0,77.5,2273.8112053440914,2.2738112053440913,0.06261159912253836,0.392,1,0.41916831683168315,False,Not Significant,Not significant,67.55728124440748,9.942718755592523,600830.4198663261,4839782.005918847,7,train,,,72.79595,4.704048156738281
5350290.02,2021S05075350290.02,0290.02,0.3462,35,Toronto,290.02,650.0,375.0,78000.0,57.692307692307686,2367.0732234081465,2.3670732234081466,0.5839488480728746,0.031,3,0.06546368715083799,False,Not Significant,Not significant,63.24671640613965,-5.554408713831961,622646.4565975389,4842562.1500801165,6,train,,,57.094177,0.5981304462139363
5350096.01,2021S05075350096.01,0096.01,0.1989,35,Toronto,96.01,425.0,195.0,93000.0,45.88235294117647,856.4334678538156,0.8564334678538156,2.5829434135236227,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.55227604783852,-18.669923106662047,626135.757004116,4836184.354460228,6,train,,,40.862293,5.020059697768268
5350096.02,2021S05075350096.02,0096.02,0.3492,35,Toronto,96.02,895.0,350.0,85000.0,39.10614525139665,389.9581394981937,0.3899581394981937,3.7531833140613893,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,62.29364210086508,-23.18749684946843,626298.4289103583,4835687.581252933,6,train,,,36.10817,2.9979756957325847
5350097.03,2021S05075350097.03,0097.03,0.1677,35,Toronto,97.03,690.0,250.0,54800.0,36.231884057971016,894.6646388242777,0.8946646388242777,2.994252316278998,0.005,3,0.01826086956521739,True,Low-Low,FDR-significant,56.54975942113742,-20.317875363166408,625570.2639547345,4836086.933831071,6,train,,,35.597225,0.6346588687620311
5350585.02,2021S05075350585.02,0585.02,76.7313,35,Toronto,585.02,2480.0,2185.0,125000.0,88.10483870967742,17319.138767814307,17.31913876781431,1.341681168765197,0.001,1,0.006222222222222222,True,High-High,FDR-significant,91.51324115898127,-3.40840244930385,598868.2477562999,4856609.396469462,7,train,,,88.434296,-0.3294569446194515
5350585.03,2021S05075350585.03,0585.03,8.1723,35,Toronto,585.03,1950.0,1755.0,118000.0,90.0,14849.10650611593,14.84910650611593,1.6114386980513504,0.001,1,0.006222222222222222,True,High-High,FDR-significant,87.00474506469126,2.9952549353087363,602279.9935713704,4857457.963896604,7,train,,,87.87913,2.1208724975585938
5350800.01,2021S05075350800.01,0800.01,1.0351,35,Toronto,800.01,1270.0,1035.0,90000.0,81.49606299212599,1152.27315284689,1.1522731528468901,0.35506126728669524,0.127,1,0.17536438356164386,False,Not Significant,Not significant,64.28344145923487,17.21262153289112,653652.7132903734,4853855.50744352,5,train,,,76.49732,4.998740909606454
5350800.02,2021S05075350800.02,0800.02,10.4426,35,Toronto,800.02,1540.0,1155.0,95000.0,75.0,1875.9565519391065,1.8759565519391064,0.19320045562575333,0.061,1,0.10552860411899313,False,Not Significant,Not significant,66.22579708243836,8.774202917561638,655745.9929406883,4854266.474576837,3,train,,,75.73829,-0.7382888793945312
5350801.01,2021S05075350801.01,0801.01,1.4412,35,Toronto,801.01,1290.0,960.0,106000.0,74.4186046511628,2083.428262381902,2.083428262381902,0.2367418282159253,0.03,1,0.06415841584158415,False,Not Significant,Not significant,68.798504230089,5.620100421073801,652655.1988514268,4853363.218935567,5,train,,,74.55562,-0.1370136349700175
5350801.02,2021S05075350801.02,0801.02,3.8379,35,Toronto,801.02,1620.0,1330.0,136000.0,82.09876543209876,3192.3597593393843,3.1923597593393844,0.29397981054322003,0.173,1,0.21761730449251246,False,Not Significant,Not significant,76.48196234837732,5.616803083721436,651672.0511198965,4852043.021769844,5,train,,,77.970764,4.128001271942509
5350804.01,2021S05075350804.01,0804.01,3.0566,35,Toronto,804.01,2025.0,1655.0,145000.0,81.72839506172839,2181.502337245494,2.181502337245494,0.4641643383305729,0.043,1,0.08335384615384614,False,Not Significant,Not significant,77.13699346832927,4.591401593399127,652032.425367675,4855894.950931376,5,train,,,80.604675,1.123719768759642
5350097.04,2021S05075350097.04,0097.04,0.323,35,Toronto,97.04,1685.0,685.0,83000.0,40.652818991097924,605.6726133156254,0.6056726133156254,3.2381182587247257,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,62.13712429516299,-21.484305304065067,625506.7765517877,4835794.139402758,6,train,,,39.003635,1.649183584603783
5350810.01,2021S05075350810.01,0810.01,0.6073,35,Toronto,810.01,1435.0,1095.0,73500.0,76.30662020905923,2483.4632785814206,2.4834632785814206,0.21040115435124107,0.167,1,0.21344378698224853,False,Not Significant,Not significant,62.44141995830884,13.86520025075039,659767.7159482342,4856251.216106386,3,train,,,74.465576,1.8410440371842327
5350810.02,2021S05075350810.02,0810.02,0.7837,35,Toronto,810.02,700.0,590.0,94000.0,84.28571428571429,3011.43072331954,3.01143072331954,0.5137384725776074,0.091,1,0.13772972972972972,False,Not Significant,Not significant,67.4095611788802,16.876153106834096,660051.4398360858,4855509.2670796225,3,train,,,76.95358,7.332131522042417
5350810.03,2021S05075350810.03,0810.03,1.0694,35,Toronto,810.03,1045.0,825.0,111000.0,78.94736842105263,3646.89068177725,3.6468906817772497,0.4098827335832438,0.108,1,0.15581679389312977,False,Not Significant,Not significant,71.77219789609248,7.175170524960151,660195.0921504342,4854566.318903211,3,train,,,75.67862,3.268749036287005
5350810.04,2021S05075350810.04,0810.04,2.5359,35,Toronto,810.04,1935.0,1420.0,92000.0,73.38501291989664,2541.9463001426907,2.5419463001426905,0.1418753795993988,0.088,1,0.13494523326572008,False,Not Significant,Not significant,66.41154617895229,6.973466740944346,659137.2717519496,4855042.910443894,3,train,,,75.43502,-2.050007526880705
5370001.01,2021S05075370001.01,0001.01,5.5072,35,Hamilton,1.01,715.0,565.0,104000.0,79.02097902097903,5300.139317728056,5.300139317728056,0.5039726936866235,0.001,1,0.006222222222222222,True,High-High,FDR-significant,72.3275297232968,6.693449297682221,595219.6154721188,4783040.0046719415,0,train,,,82.093925,-3.0729464550951917
5370001.02,2021S05075370001.02,0001.02,1.2922,35,Hamilton,1.02,2095.0,1685.0,102000.0,80.42959427207637,5900.358882248846,5.900358882248846,0.48773425869897985,0.029,1,0.0625506419400856,False,Not Significant,Not significant,72.6432251047609,7.7863691673154705,593581.1183586142,4782970.418661996,0,train,,,81.33938,-0.9097840848572218
5350008.01,2021S05075350008.01,0008.01,0.3092,35,Toronto,8.01,2485.0,1195.0,97000.0,48.08853118712273,206.05951056674155,0.20605951056674154,2.7136008902354014,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.59642387772365,-16.50789269060092,627735.523872267,4832961.868932615,6,train,,,42.225746,5.862785032337577
5370002.01,2021S05075370002.01,0002.01,1.4845,35,Hamilton,2.01,1945.0,1575.0,113000.0,80.97686375321337,4577.213680921184,4.577213680921184,0.46589288750837093,0.024,1,0.055317073170731715,False,Not Significant,Not significant,73.33617172982535,7.640692023388013,589574.6179249359,4785544.625880044,0,train,,,81.79335,-0.8164864665131972
5370002.03,2021S05075370002.03,0002.03,0.7711,35,Hamilton,2.03,1100.0,910.0,91000.0,82.72727272727273,4121.365566496121,4.121365566496121,0.5699593258146641,0.024,1,0.055317073170731715,False,Not Significant,Not significant,68.14052211599815,14.586750611274582,588384.3834597038,4785935.463632096,0,train,,,82.289764,0.43750832297585873
5370003.01,2021S05075370003.01,0003.01,1.2168,35,Hamilton,3.01,1590.0,1285.0,83000.0,80.81761006289308,2045.303161671331,2.045303161671331,0.47887704988403523,0.037,1,0.07429482071713146,False,Not Significant,Not significant,63.9051438767433,16.91246618614978,587338.0280868956,4787986.994167811,0,train,,,78.75618,2.0614302533227686
5370003.02,2021S05075370003.02,0003.02,0.8706,35,Hamilton,3.02,1040.0,775.0,84000.0,74.51923076923077,3002.772668141714,3.0027726681417137,0.23980861322056513,0.012,1,0.03462595419847328,True,High-High,FDR-significant,65.29173743894616,9.227493330284616,587642.7582956189,4786997.598736431,0,train,,,78.40209,-3.882861210749695
5370003.03,2021S05075370003.03,0003.03,0.734,35,Hamilton,3.03,935.0,720.0,84000.0,77.00534759358288,3360.3102948550522,3.360310294855052,0.30955850212132313,0.022,1,0.052137931034482755,False,Not Significant,Not significant,65.73083170928027,11.274515884302616,588649.5269120331,4786776.097027274,0,train,,,78.075,-1.0696493546593047
5370003.04,2021S05075370003.04,0003.04,1.7428,35,Hamilton,3.04,1855.0,1465.0,76500.0,78.97574123989219,3613.647414582343,3.613647414582343,0.2200392340956868,0.127,1,0.17536438356164386,False,Not Significant,Not significant,64.46156361867192,14.51417762122027,589901.2695390953,4786471.698778816,0,train,,,77.36388,1.6118648971187497
5370004.01,2021S05075370004.01,0004.01,0.9803,35,Hamilton,4.01,1095.0,755.0,67500.0,68.94977168949772,3476.080709815194,3.4760807098151942,-0.006062129175025241,0.249,2,0.2907243243243243,False,Not Significant,Not significant,62.396145405608706,6.553626283889017,591054.1343844652,4786139.32750385,0,train,,,69.603775,-0.6540033349163394
5370004.02,2021S05075370004.02,0004.02,1.0003,35,Hamilton,4.02,1420.0,1005.0,72000.0,70.77464788732394,3651.7041446415756,3.6517041446415757,0.03432452846796083,0.17,1,0.21563758389261747,False,Not Significant,Not significant,63.56006550795607,7.214582379367869,591870.3379465878,4785876.310631575,0,train,,,70.73319,0.04145544347628061
5370005.01,2021S05075370005.01,0005.01,1.8505,35,Hamilton,5.01,1960.0,1515.0,75500.0,77.29591836734694,3905.8462837514235,3.9058462837514236,0.23421601257435395,0.073,1,0.11742127659574467,False,Not Significant,Not significant,64.60969586590383,12.686222501443112,593053.0709724268,4785495.694482675,0,train,,,77.65839,-0.36246786312180745
5370005.02,2021S05075370005.02,0005.02,0.9478,35,Hamilton,5.02,1275.0,1005.0,84000.0,78.82352941176471,3676.3963236397935,3.6763963236397936,0.34436254046387127,0.043,1,0.08335384615384614,False,Not Significant,Not significant,66.11901900427318,12.704510407491526,594216.8750420673,4785121.466424329,0,train,,,78.964905,-0.14137537339153994
5370005.03,2021S05075370005.03,0005.03,0.9407,35,Hamilton,5.03,1315.0,1050.0,84000.0,79.84790874524715,3590.128887712303,3.5901288877123028,0.3608165943505318,0.133,1,0.18165853658536588,False,Not Significant,Not significant,66.01307340861551,13.834835336631642,595077.2942617219,4784915.940368055,0,train,,,79.33176,0.5161521534502782
5370026.01,2021S05075370026.01,0026.01,0.9437,35,Hamilton,26.01,1090.0,815.0,59200.0,74.77064220183486,690.9441374204987,0.6909441374204986,0.172980105113248,0.077,1,0.12127500000000001,False,Not Significant,Not significant,57.226732876222506,17.543909325612354,598955.5844536043,4786762.403268822,0,train,,,75.53984,-0.7691984964073271
5370026.02,2021S05075370026.02,0026.02,0.6197,35,Hamilton,26.02,550.0,420.0,48400.0,76.36363636363637,592.2763744005488,0.5922763744005488,0.22762387709278886,0.113,1,0.1604281690140845,False,Not Significant,Not significant,54.829792374191356,21.533843989445018,599709.4976061211,4786513.854303065,0,train,,,74.26596,2.097675670276999
5370026.03,2021S05075370026.03,0026.03,0.9694,35,Hamilton,26.03,710.0,600.0,109000.0,84.50704225352112,1619.695886357458,1.619695886357458,0.705316330104734,0.013,1,0.036265682656826566,True,High-High,FDR-significant,68.86114871965181,15.645893533869312,599465.7903189406,4785471.545382857,0,train,,,83.90573,0.6013110523492458
5370026.04,2021S05075370026.04,0026.04,1.0022,35,Hamilton,26.04,505.0,420.0,91000.0,83.16831683168317,2675.642737429958,2.675642737429958,0.7954900684796095,0.005,1,0.01826086956521739,True,High-High,FDR-significant,66.36502056509948,16.803296266583686,598400.7794025972,4784679.077038227,0,train,,,84.5334,-1.3650846575746414
5370026.05,2021S05075370026.05,0026.05,2.7311,35,Hamilton,26.05,1215.0,985.0,72500.0,81.06995884773663,2369.9443913029786,2.3699443913029787,0.540660875174654,0.012,1,0.03462595419847328,True,High-High,FDR-significant,62.091287606464725,18.978671241271904,597446.1618296704,4785261.350822282,0,train,,,80.25336,0.8166019141428791
5370072.02,2021S05075370072.02,0072.02,1.389,35,Hamilton,72.02,1130.0,790.0,54000.0,69.91150442477876,506.21640918589685,0.5062164091858968,0.013935119055285994,0.204,1,0.24794855305466235,False,Not Significant,Not significant,55.904128381445744,14.00737604333301,599813.402824984,4787529.225378284,0,train,,,71.78045,-1.8689444887954636
5370072.03,2021S05075370072.03,0072.03,0.7071,35,Hamilton,72.03,2150.0,1500.0,58000.0,69.76744186046511,672.6524595871988,0.6726524595871988,0.014409921102386071,0.219,1,0.26238351822503964,False,Not Significant,Not significant,56.951405861277,12.81603599918811,600871.6340528738,4787321.560723323,0,train,,,70.93326,-1.1658161961755127
5370072.04,2021S05075370072.04,0072.04,0.9003,35,Hamilton,72.04,1265.0,1045.0,85000.0,82.6086956521739,1318.7967326385053,1.3187967326385053,0.6105315577607919,0.032,1,0.06673655172413794,False,Not Significant,Not significant,63.4343547807087,19.174340871465205,601665.3847949536,4787057.349949668,0,train,,,82.81247,-0.20377383024796814
5370080.01,2021S05075370080.01,0080.01,54.7913,35,Hamilton,80.01,840.0,750.0,108000.0,89.28571428571429,7074.263711882704,7.074263711882704,1.4704677958074777,0.001,1,0.006222222222222222,True,High-High,FDR-significant,75.34921964948859,13.936494636225703,605253.7804379597,4781781.709569162,0,train,,,88.606544,0.6791697910853856
5350008.02,2021S05075350008.02,0008.02,1.9151,35,Toronto,8.02,3065.0,1315.0,90000.0,42.90375203915171,416.2106031548123,0.4162106031548123,2.9578127808261496,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,63.379478284370386,-20.475726245218674,628052.2518214198,4832428.297501116,6,train,,,43.65144,-0.7476876275963349
5370084.01,2021S05075370084.01,0084.01,1.0027,35,Hamilton,84.01,1010.0,845.0,93000.0,83.66336633663366,2204.233848997137,2.204233848997137,0.946293668377011,0.001,1,0.006222222222222222,True,High-High,FDR-significant,66.20751840751511,17.455847929118548,602558.6855165525,4786771.241064211,0,train,,,84.41788,-0.7545108606319673
5370084.02,2021S05075370084.02,0084.02,0.9998,35,Hamilton,84.02,1020.0,870.0,83000.0,85.29411764705883,2221.453234615146,2.221453234615146,1.0661574907851163,0.001,1,0.006222222222222222,True,High-High,FDR-significant,64.12147491988293,21.172642727175898,602244.1582717902,4785714.963212644,0,train,,,85.5092,-0.21508340274586146
5370207.01,2021S05075370207.01,0207.01,5.2131,35,Hamilton,207.01,2005.0,1685.0,119000.0,84.03990024937656,2845.2418125180175,2.8452418125180174,0.6475580615075731,0.006,1,0.020712328767123287,True,High-High,FDR-significant,72.47344031937278,11.566459930003774,593786.7889532064,4800133.491726981,0,train,,,83.93467,0.10523075474765164
5370207.02,2021S05075370207.02,0207.02,1.6418,35,Hamilton,207.02,2020.0,1705.0,128000.0,84.4059405940594,4120.606916706423,4.120606916706423,0.7580925714517721,0.017,1,0.04378875638841567,True,High-High,FDR-significant,75.93619610099842,8.469744493060986,593722.1695110502,4802404.1109989835,0,train,,,84.77436,-0.3684200626788794
5370217.01,2021S05075370217.01,0217.01,2.1931,35,Hamilton,217.01,1535.0,1200.0,68500.0,78.17589576547232,1716.8282068702874,1.7168282068702874,0.4079092629882078,0.012,1,0.03462595419847328,True,High-High,FDR-significant,60.44631510834115,17.729580657131166,598010.9118547688,4800266.275611925,0,train,,,74.76783,3.4080658704527877
5370217.02,2021S05075370217.02,0217.02,2.1841,35,Hamilton,217.02,1010.0,840.0,117000.0,83.16831683168317,2698.7029745967598,2.6987029745967597,0.6451557005670842,0.021,1,0.050641148325358855,False,Not Significant,Not significant,71.87203688007683,11.296279951606337,598644.1839732272,4801073.397685936,0,train,,,82.65392,0.5143937970152024
5350047.03,2021S05075350047.03,0047.03,0.1156,35,Toronto,47.03,300.0,150.0,115000.0,50.0,1053.2650170262843,1.0532650170262843,2.346727341093919,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,69.42982574370878,-19.429825743708776,625597.4264326773,4834005.497676716,6,train,,,47.028214,2.9717864990234375
5350047.04,2021S05075350047.04,0047.04,0.2738,35,Toronto,47.04,625.0,235.0,114000.0,37.6,1637.4709560573558,1.6374709560573557,3.9221861256473574,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,69.93657376084468,-32.33657376084468,625810.916666806,4833456.694787111,6,train,,,44.937878,-7.3378776550292955
5350102.04,2021S05075350102.04,0102.04,0.1013,35,Toronto,102.04,160.0,65.0,110000.0,40.625,539.9866940662799,0.53998669406628,2.6419269671408374,0.005,3,0.01826086956521739,True,Low-Low,FDR-significant,67.74586995447001,-27.12086995447001,623569.7077745537,4835122.140976864,6,train,,,46.102097,-5.4770965576171875
5350102.05,2021S05075350102.05,0102.05,0.119,35,Toronto,102.05,215.0,125.0,114000.0,58.139534883720934,569.7334037098301,0.56973340370983,1.2570266309314873,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,68.62527837141631,-10.48574348769538,623843.8700753074,4835211.179587232,6,train,,,51.04134,7.098195009453356
5350050.03,2021S05075350050.03,0050.03,1.7111,35,Toronto,50.03,310.0,180.0,106000.0,58.06451612903226,966.1851093590184,0.9661851093590184,0.9830304296239142,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,67.42641069248859,-9.361894563456325,623897.8449365026,4833652.191367397,6,train,,,51.018906,7.045610489383826
5350050.04,2021S05075350050.04,0050.04,0.7566,35,Toronto,50.04,1115.0,590.0,90000.0,52.91479820627802,677.0119156160907,0.6770119156160908,1.0888851151014458,0.025,3,0.0569277108433735,False,Not Significant,Not significant,63.699770061910144,-10.784971855632122,623059.1611528749,4833659.745461146,6,train,,,52.423107,0.4916910590612247
5350210.01,2021S05075350210.01,0210.01,2.9534,35,Toronto,210.01,775.0,475.0,136000.0,61.29032258064516,1517.7445061497533,1.5177445061497532,0.17169558261772194,0.146,3,0.1936421052631579,False,Not Significant,Not significant,74.4253565319517,-13.135033951306546,619806.2646489011,4830081.493753235,6,train,,,68.90888,-7.618559560468121
5350200.01,2021S05075350200.01,0200.01,0.5578,35,Toronto,200.01,1750.0,900.0,68000.0,51.42857142857142,928.1289720442487,0.9281289720442487,0.2307838700060526,0.329,3,0.3646979472140763,False,Not Significant,Not significant,59.372348943922646,-7.943777515351222,622436.7460886517,4830402.822281512,6,train,,,54.62508,-3.1965086800711546
5350200.02,2021S05075350200.02,0200.02,0.1472,35,Toronto,200.02,305.0,155.0,54400.0,50.81967213114754,1181.6300684742214,1.1816300684742214,0.5324601182521003,0.192,3,0.23640390879478826,False,Not Significant,Not significant,56.8178958910537,-5.9982237599061605,621895.6850315218,4829382.051517704,6,train,,,53.471245,-2.6515726808641773
5350213.01,2021S05075350213.01,0213.01,0.9423,35,Toronto,213.01,715.0,480.0,114000.0,67.13286713286713,731.0336287576042,0.7310336287576042,0.006406324500154748,0.438,3,0.453910897875257,False,Not Significant,Not significant,68.82337222037188,-1.6905050875047465,617236.5627136098,4832501.932324653,6,train,,,69.74019,-2.607321465765679
5350213.02,2021S05075350213.02,0213.02,7.001,35,Toronto,213.02,2155.0,1300.0,90000.0,60.32482598607889,1650.8218455075735,1.6508218455075734,0.04292358513581327,0.378,3,0.40736707056307914,False,Not Significant,Not significant,64.89571233109301,-4.570886345014117,617152.813283679,4830981.932598167,6,train,,,67.99462,-7.669795290776577
5350223.01,2021S05075350223.01,0223.01,0.8578,35,Toronto,223.01,430.0,350.0,160000.0,81.3953488372093,2025.5983740178758,2.025598374017876,0.07673876337222764,0.419,1,0.43995,False,Not Significant,Not significant,80.10631289300653,1.289035944202766,617217.4924949278,4834516.210259101,6,train,,,77.8282,3.567147543263985
5350223.02,2021S05075350223.02,0223.02,0.8725,35,Toronto,223.02,505.0,370.0,147000.0,73.26732673267327,1044.8158107219929,1.044815810721993,-0.039676672315972286,0.343,4,0.37717527272727275,False,Not Significant,Not significant,76.16245954334092,-2.895132810667647,617572.9905090614,4833512.137834754,6,train,,,72.80739,0.45993842700920595
5350484.03,2021S05075350484.03,0484.03,10.3579,35,Toronto,484.03,1635.0,1480.0,96000.0,90.51987767584097,20288.891966197843,20.288891966197845,1.371440203122654,0.025,1,0.0569277108433735,False,Not Significant,Not significant,89.049561150523,1.470316525317969,595751.5387938644,4890373.09163709,1,test,84.53011,5.98976445562613,89.22106,1.2988159692980048
5350484.04,2021S05075350484.04,0484.04,79.4786,35,Toronto,484.04,375.0,330.0,119000.0,88.0,18347.176210808047,18.347176210808048,1.3987584930296606,0.001,1,0.006222222222222222,True,High-High,FDR-significant,91.51146615166309,-3.511466151663086,597252.8465793142,4887364.707574407,1,test,87.148735,0.8512649536132812,89.8522,-1.852203369140625
