CTUID,DGUID,CTNAME,LANDAREA,PRUID,CMA_Name,CT_Name,Total_Commuters,Car_Drivers,Median_Income,Pct_Car_Commute,Distance_to_Transit_m,Dist_KM,local_I,local_p,lisa_quad,local_p_fdr,lisa_sig_fdr,lisa_cluster,sig_label,ols_pred,ols_resid,centroid_x,centroid_y,spatial_block,spatial_role,xgb_spatial_pred,xgb_spatial_resid,xgb_full_pred,xgb_full_resid,gs_base,gs_geo,gs_income_main,gs_dist_main,gs_income_geo_inter,gs_dist_geo_inter,gs_reconstructed_pred
5350039.00,2021S05075350039.00,0039.00,0.3177,35,Toronto,39.0,960.0,225.0,63600.0,23.4375,422.83371708682773,0.4228337170868277,7.632130598102926,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,57.82462865568141,-34.38712865568141,628938.5469277208,4834254.256025473,6,train,,,22.814068,0.6234321594238281,69.259155,-28.81187979093887,-7.077314136908562,-1.9768277598647792,-3.4943840338106495,-5.084696970412936,22.8140525815017
5350040.00,2021S05075350040.00,0040.00,0.3687,35,Toronto,40.0,1020.0,355.0,90000.0,34.80392156862745,740.4632334535097,0.7404632334535097,5.139831811741203,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.77769503546795,-28.9737734668405,628328.7225164723,4834118.666845941,6,train,,,33.390858,1.4130638720942486,69.259155,-29.264029712155228,0.10211937734710508,-0.4274610065564994,-2.620640273203491,-3.658285964076009,33.390857694793375
5350041.00,2021S05075350041.00,0041.00,0.3171,35,Toronto,41.0,820.0,275.0,97000.0,33.53658536585366,1250.7926205737863,1.2507926205737863,5.237048528830575,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,65.87946736282296,-32.342881996969304,628153.0999291316,4834624.274041229,6,train,,,37.234592,-3.69800707189048,69.259155,-28.659566692960468,0.804510162656898,0.5261006383330011,-2.8369490189425135,-1.8586617394264926,37.23458862309793
5350042.00,2021S05075350042.00,0042.00,0.4899,35,Toronto,42.0,1130.0,380.0,86000.0,33.6283185840708,1228.0092064844118,1.228009206484412,4.8832836575963166,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.53357710566866,-29.905258521597865,627404.033353809,4834458.385780243,6,train,,,35.211967,-1.5836488841909215,69.259155,-27.5805052081663,-1.3083490780376978,0.66107035278117,-3.540259973725304,-2.279136268522847,35.21197509776652
5350043.00,2021S05075350043.00,0043.00,0.5539,35,Toronto,43.0,1035.0,380.0,96000.0,36.71497584541063,743.2911869960269,0.7432911869960269,4.510719411631179,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,65.04548249933713,-28.3305066539265,627578.3049223132,4833904.14456743,6,train,,,35.8082,0.906775009228987,69.259155,-28.008240953727828,1.1694269207508246,-0.33076326845100423,-2.3867269205763946,-3.894650216802394,35.8082008346307
5350045.00,2021S05075350045.00,0045.00,0.2951,35,Toronto,45.0,925.0,305.0,85000.0,32.972972972972975,1093.0762621560334,1.0930762621560335,4.890628554696162,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.157146011950395,-30.18417303897742,626595.2583918391,4834330.8278071955,6,train,,,32.61386,0.35911188898860047,69.259155,-27.283786562245897,-1.967000486726513,-0.7049540648060482,-2.431925812920878,-4.257627264043777,32.613861082694385
5350046.00,2021S05075350046.00,0046.00,0.4227,35,Toronto,46.0,925.0,290.0,83000.0,31.351351351351354,1402.24039712381,1.40224039712381,4.4395862875007035,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.11539433912494,-31.764042987773585,626216.0045414258,4833913.559604528,6,train,,,35.905163,-4.5538114599279425,69.259155,-27.162972333411446,-2.431261895327492,1.0043377126797144,-3.3989393545608166,-1.3651604058815368,35.90515899693592
5350048.00,2021S05075350048.00,0048.00,0.3349,35,Toronto,48.0,900.0,390.0,93000.0,43.333333333333336,1683.1396207738264,1.6831396207738265,2.8291441416408345,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,65.567559217708,-22.23422588437466,625432.0772222676,4833352.633309644,6,train,,,42.26476,1.0685742696126326,69.259155,-23.300473734383647,-0.38082381578582175,0.8492243293762272,-3.662346237765418,-0.49997484331894726,42.264760971559895
5350049.00,2021S05075350049.00,0049.00,0.4652,35,Toronto,49.0,810.0,405.0,106000.0,50.0,1630.5168708175192,1.6305168708175193,1.7903698996162847,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,68.24228082268685,-18.24228082268685,624926.2713738994,4833304.574198313,6,train,,,52.37403,-2.3740310668945312,69.259155,-22.44348540618593,3.157331151369486,1.2953534819505403,1.3118544893684754,-0.2061798312567935,52.37402915868328
5350051.00,2021S05075350051.00,0051.00,0.6912,35,Toronto,51.0,1220.0,500.0,102000.0,40.98360655737705,694.9970283199502,0.6949970283199502,2.540391469141365,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,66.25048656675959,-25.26688000938254,624633.8384039323,4834223.6688174745,6,train,,,40.49132,0.49228499365634804,69.259155,-22.5882477094686,1.9364368737358415,-0.7455164226381371,-1.6475584454227754,-5.722946097966383,40.49132347167744
5350052.00,2021S05075350052.00,0052.00,0.5005,35,Toronto,52.0,980.0,445.0,104000.0,45.40816326530612,775.177529248121,0.775177529248121,2.5745535998318307,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,66.77039490348295,-21.36223163817683,625148.7068653137,4834274.522106477,6,train,,,43.182827,2.2253362694565126,69.259155,-22.755222748782952,3.0331795888092143,-0.6927082374796679,-0.22630917374999035,-5.435269612781741,43.182825089452365
5350053.00,2021S05075350053.00,0053.00,0.6839,35,Toronto,53.0,1650.0,665.0,84000.0,40.303030303030305,450.2511178686761,0.4502511178686761,3.3652259792833714,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,62.156969224668586,-21.85393892163828,625637.466397534,4834669.734390583,6,train,,,37.19619,3.106840422659211,69.259155,-26.883355034811185,-1.732290172558516,-1.2691469946457743,-1.1841904513704717,-0.9939789286270071,37.19619369142455
5350054.00,2021S05075350054.00,0054.00,0.7024,35,Toronto,54.0,1440.0,560.0,72500.0,38.88888888888889,479.3349834592186,0.4793349834592186,4.071313025263963,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,59.76941797261626,-20.880529083727367,626373.6367870012,4834905.345605487,6,train,,,31.140263,7.748626285129127,69.259155,-27.818560908301066,-5.056875274966754,-2.0024294083193985,-1.8915219328473043,-1.3495051485286151,31.140262600474365
5350055.00,2021S05075350055.00,0055.00,0.2764,35,Toronto,55.0,715.0,200.0,87000.0,27.972027972027973,514.3294725965137,0.5143294725965137,5.1590801446777865,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,62.867821484206885,-34.89579351217891,626914.1823009846,4835069.654692186,6,train,,,31.869919,-3.897890851214214,69.259155,-28.269551967619268,-0.48853460616196537,-2.2659213622203067,-2.4148319642785485,-3.950388922516838,31.869926450640577
5350056.00,2021S05075350056.00,0056.00,0.5095,35,Toronto,56.0,1120.0,435.0,94000.0,38.839285714285715,578.6126784998596,0.5786126784998596,4.099470826135464,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.4218016133612,-25.58251589907548,627342.1302805054,4835195.773726343,6,train,,,37.214767,1.6245182582310278,69.259155,-26.04042993246757,0.6484088995588859,-1.6929392359862634,-2.312500987583471,-2.6469227476130905,37.21477126934599
5350057.00,2021S05075350057.00,0057.00,0.2664,35,Toronto,57.0,665.0,270.0,84000.0,40.6015037593985,368.7994330933593,0.36879943309335933,4.063937975648729,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,62.05693788412781,-21.455434124729315,627850.1902465771,4835611.523894535,6,train,,,35.607113,4.994390874877013,69.259155,-25.36406555067706,-1.7948656664451839,-4.21140615050422,-1.1420263516890476,-1.1396786728993586,35.60711288122263
5350058.00,2021S05075350058.00,0058.00,0.3841,35,Toronto,58.0,890.0,270.0,85000.0,30.337078651685395,800.5176126283949,0.8005176126283949,5.429314048695013,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,62.79785284349385,-32.460774191808454,627993.3891020324,4835132.3986542635,6,train,,,33.642944,-3.3058656842521046,69.259155,-27.54953365104229,-1.9560727839590217,-0.6095552037352946,-2.1614466558006313,-3.3396026447672593,33.642944334133006
5350059.00,2021S05075350059.00,0059.00,0.3666,35,Toronto,59.0,735.0,225.0,96000.0,30.612244897959183,841.2937102565555,0.8412937102565555,6.075570634237052,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,65.165840031599,-34.55359513363982,628607.5084890389,4835319.355140325,6,train,,,36.444916,-5.832670873525192,69.259155,-27.017248430245854,1.0462828575311682,0.5461144461285388,-2.4880186712769294,-4.901369704985803,36.44491577058862
5350060.00,2021S05075350060.00,0060.00,0.2716,35,Toronto,60.0,535.0,170.0,80000.0,31.775700934579437,415.14807124812256,0.4151480712481226,5.572953714462745,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,61.27098265565977,-29.495281721080335,628465.0433252535,4835799.155122947,6,train,,,32.242718,-0.4670168083404853,69.259155,-26.841958815368354,-3.3058133044107985,-1.6059746183856867,-1.5547361821233394,-3.7079546131070282,32.24271774004229
5350061.00,2021S05075350061.00,0061.00,0.7673,35,Toronto,61.0,185.0,50.0,44400.0,27.027027027027028,553.9665025656246,0.5539665025656246,6.9624475445722815,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,53.93986748240926,-26.912840455382234,629210.5129211221,4835718.750314414,6,train,,,24.255339,2.771688358203786,69.259155,-27.062364355222314,-9.063503860024792,-2.411245630109847,-2.4169515325025586,-4.0497531374672215,24.25533675811077
5350064.00,2021S05075350064.00,0064.00,0.1947,35,Toronto,64.0,1355.0,335.0,80000.0,24.723247232472325,350.1205439438277,0.35012054394382774,7.351525103618626,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,61.19112192906776,-36.46787469659544,630797.7044218353,4836417.711388889,6,train,,,26.940195,-2.2169478511458394,69.259155,-25.9052192805459,-3.2885663567346537,-4.764087800789984,-1.7473803928582876,-6.613712083674604,26.940189358834076
5350066.00,2021S05075350066.00,0066.00,0.3285,35,Toronto,66.0,2015.0,450.0,67000.0,22.332506203473944,841.7924490426825,0.8417924490426825,8.150987071220095,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,59.055599429341925,-36.723093225867984,631168.092844048,4835982.304987352,6,train,,,26.755827,-4.423320746599298,69.259155,-26.967609175806288,-5.895136916766444,0.1328174596826175,-4.973994180534268,-4.799407418128881,26.755825041884236
5350067.00,2021S05075350067.00,0067.00,0.6514,35,Toronto,67.0,350.0,155.0,153000.0,44.285714285714285,472.30208401290537,0.47230208401290535,3.5985327186784946,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,76.72366617093515,-32.43795188522086,631800.2316639463,4836564.458112657,6,train,,,45.80107,-1.5153568812779028,69.259155,-21.43161812961414,6.275748148212203,-2.858682417774903,3.6758891083357184,-9.119416999394375,45.80107498320201
5350068.00,2021S05075350068.00,0068.00,0.4175,35,Toronto,68.0,590.0,145.0,101000.0,24.576271186440678,1083.608599003599,1.083608599003599,6.261129919708158,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,66.51702387589125,-41.940752689450576,632042.5309694313,4835995.246337276,6,train,,,36.889084,-12.31281267586401,69.259155,-24.599086124887272,1.8990039923796482,-2.1200388982234566,-2.1095075468172007,-5.44043901785488,36.88908767803434
5350069.00,2021S05075350069.00,0069.00,0.8625,35,Toronto,69.0,1000.0,470.0,135000.0,47.0,679.4442820996416,0.6794442820996416,2.7749688524527962,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,73.18511553574753,-26.185115535747528,632973.0750658222,4836456.544348055,6,train,,,47.62615,-0.6261482238769531,69.259155,-19.161916313597118,4.406246188434605,-1.136708168163569,1.0438241698513933,-6.7844567395514845,47.62614441041133
5350070.00,2021S05075350070.00,0070.00,0.4435,35,Toronto,70.0,825.0,280.0,83000.0,33.939393939393945,364.8908422635045,0.3648908422635045,3.6266254510732137,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,61.841418645825414,-27.90202470643147,632505.6034021904,4836991.248755371,6,train,,,34.77874,-0.839345989805274,69.259155,-20.087380357354945,-2.2263268533249603,-4.261692027157931,-0.8319191814097274,-7.07309311280893,34.77874374138101
5350071.00,2021S05075350071.00,0071.00,0.464,35,Toronto,71.0,775.0,270.0,109000.0,34.83870967741935,518.8993272594707,0.5188993272594707,3.6550846873575003,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,67.50925335035419,-32.67054367293483,633202.8775354334,4837119.216198598,6,train,,,41.203377,-6.364667092600179,69.259155,-17.916863443215124,2.619819423392402,-2.4202824784403125,-1.4220272778939926,-8.916424726153378,41.2033767711271
5350073.00,2021S05075350073.00,0073.00,0.3507,35,Toronto,73.0,610.0,290.0,94000.0,47.540983606557376,797.8536538200336,0.7978536538200336,2.1563179887652972,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.69105287223006,-17.150069265672684,634305.9428858424,4836705.74291524,6,train,,,44.01672,3.5242637884421413,69.259155,-18.501453509717646,0.6216615872455977,-0.4075392060970152,-2.2185658657130882,-4.736536555032034,44.016721724123315
5350074.00,2021S05075350074.00,0074.00,0.3912,35,Toronto,74.0,930.0,470.0,90000.0,50.53763440860215,1061.8971949754746,1.0618971949754745,1.7015915975266158,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.17245016122216,-13.634815752620007,635072.8854304913,4837058.350645971,6,train,,,46.596313,3.941320932039652,69.259155,-18.176778023665833,0.16290332660101906,0.018744981279166906,-1.940074976243241,-2.7276371064601026,46.59631347494851
5350075.00,2021S05075350075.00,0075.00,0.5072,35,Toronto,75.0,820.0,325.0,89000.0,39.63414634146341,465.2461336923119,0.4652461336923119,2.893465180995241,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.228980063726965,-23.59483372226355,634858.2585762874,4837626.084989591,6,train,,,43.458073,-3.823926320890102,69.259155,-15.713735263730804,-0.09612383011020287,-3.9486353591548866,-0.5532143200105243,-5.489371932384753,43.458074568046335
5350076.00,2021S05075350076.00,0076.00,0.4682,35,Toronto,76.0,920.0,425.0,97000.0,46.19565217391305,502.5281065758165,0.5025281065758165,2.3319208120966417,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.96051887672624,-18.764866702813194,635603.530462128,4837951.785385838,6,train,,,43.92027,2.2753831614618747,69.259155,-16.109419003601985,1.1716646030238815,-2.235325117688459,-1.8307722118692968,-6.335032624562998,43.920270918738645
5350077.00,2021S05075350077.00,0077.00,0.5997,35,Toronto,77.0,995.0,480.0,110000.0,48.24120603015075,1014.2546809839639,1.0142546809839639,1.7914928066082811,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,68.32832153466526,-20.087115504514514,635814.1073919807,4837408.178226829,6,train,,,51.061966,-2.820759912232063,69.259155,-15.974978473929838,2.4509292870644126,0.331870015790005,-2.174225956456191,-2.830782295628216,51.06196785027767
5350078.00,2021S05075350078.00,0078.00,0.7622,35,Toronto,78.0,1355.0,715.0,87000.0,52.767527675276746,825.6087946247889,0.8256087946247889,1.365668858650809,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,63.250105631563734,-10.482577956286988,636643.519372094,4837780.726374833,6,train,,,48.70843,4.0590964313802615,69.259155,-16.419132490062637,-0.5181954733349354,-0.30843006751224483,-0.41354318800672213,-2.891420904733659,48.7084331497873
5350079.00,2021S05075350079.00,0079.00,1.0045,35,Toronto,79.0,1755.0,930.0,126000.0,52.991452991452995,610.5391753749198,0.6105391753749198,1.0797137098761624,0.008,3,0.02568152866242038,True,Low-Low,FDR-significant,71.20402107503887,-18.21256808358587,637624.5932243027,4838183.221999409,6,train,,,50.991753,1.9997003669412763,69.259155,-15.211687550844612,4.353241502779038,-1.4687101603532544,-0.9534840875444467,-4.986762351486022,50.9917526259882
5350081.00,2021S05075350081.00,0081.00,0.368,35,Toronto,81.0,565.0,190.0,112000.0,33.6283185840708,383.6611117830246,0.3836611117830246,3.393012696123424,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,67.97532364172912,-34.34700505765832,635469.6108419638,4838400.046709349,6,train,,,39.545494,-5.9171754955190465,69.259155,-15.323811087515052,2.463968408648365,-4.453366245253877,-2.6974143292781414,-9.703032217067795,39.545499802970994
5350082.00,2021S05075350082.00,0082.00,0.3084,35,Toronto,82.0,595.0,205.0,115000.0,34.45378151260504,199.6087830774936,0.1996087830774936,3.3134893792553024,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,68.38144500513428,-33.92766349252924,634700.3321537426,4838158.092336014,6,train,,,40.674545,-6.220763775480897,69.259155,-14.432527118827347,3.3710328449157707,-5.097532710618241,-2.5173162472334054,-9.908266751358676,40.674545290315606
5350083.00,2021S05075350083.00,0083.00,0.4464,35,Toronto,83.0,875.0,435.0,76500.0,49.714285714285715,159.80977694360342,0.15980977694360343,2.213563623519709,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,60.21988329178601,-10.505597577500296,633847.9909364972,4837897.332693433,6,train,,,45.445107,4.269179207938059,69.259155,-15.172383577374728,-3.4925173530519475,-2.2332039597856155,0.6830614846285129,-3.599005363630855,45.44510650422286
5350084.00,2021S05075350084.00,0084.00,0.409,35,Toronto,84.0,685.0,290.0,118000.0,42.33576642335766,308.8636783078402,0.3088636783078402,3.132946204307841,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,69.14777886606518,-26.81201244270752,632979.4898514706,4837731.742027692,6,train,,,42.753513,-0.41774691282397924,69.259155,-15.442368104568036,3.711165125914401,-4.897267379992674,-1.7556314421213943,-8.121540134377968,42.75351333829183
5350085.00,2021S05075350085.00,0085.00,0.4947,35,Toronto,85.0,880.0,365.0,76000.0,41.47727272727273,238.45885221931448,0.23845885221931448,2.473957069569306,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,60.21111319316506,-18.733840465892335,632286.0687324844,4837527.987135663,6,train,,,41.604652,-0.12737967751242962,69.259155,-17.641679907353677,-3.2920647175896804,-2.8548430287237982,0.6414652557422806,-4.50738619507636,41.60464668043626
5350086.00,2021S05075350086.00,0086.00,1.139,35,Toronto,86.0,595.0,355.0,278000.0,59.66386554621849,1177.3225790228562,1.177322579022856,0.3387053668835577,0.167,3,0.21344378698224853,False,Not Significant,Not significant,103.92939047790543,-44.26552493168694,631077.517992601,4838035.4788065525,6,train,,,61.018837,-1.3549714288791677,69.259155,-20.854522804049108,8.728188954247308,1.042766350253906,3.2403168159745053,-0.39706666253841394,61.01883792732569
5350087.00,2021S05075350087.00,0087.00,1.6034,35,Toronto,87.0,935.0,460.0,151000.0,49.19786096256685,547.0217952131187,0.5470217952131187,2.155844307765426,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,76.39399178593413,-27.196130823367284,630710.1235969356,4837292.876106327,6,train,,,45.756084,3.441776520428178,69.259155,-21.417561014600988,5.515214746036782,-3.1705395972870147,2.1921679350424084,-6.622356712872305,45.756080629756376
5350088.00,2021S05075350088.00,0088.00,0.2297,35,Toronto,88.0,590.0,155.0,90000.0,26.27118644067797,223.20118149465196,0.22320118149465196,6.6373573099440035,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.14244216610073,-36.871255725422756,630275.7291321574,4836774.115280707,6,train,,,29.635128,-3.3639415805622654,69.259155,-25.108666623613363,0.26099128220452716,-5.277150694763482,-2.337827257547989,-7.161373960712523,29.63512801900467
5350089.00,2021S05075350089.00,0089.00,0.3297,35,Toronto,89.0,1060.0,435.0,84000.0,41.0377358490566,253.8920675809857,0.2538920675809857,4.526479068675685,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,61.915819405830916,-20.878083556774314,629623.7935319673,4836683.318211838,6,train,,,33.40053,7.637204080257774,69.259155,-24.819129294348468,-1.7044009825085387,-2.35042423055539,-1.0342583903094922,-5.950406795718525,33.40053557999708
5350090.00,2021S05075350090.00,0090.00,0.3929,35,Toronto,90.0,1000.0,400.0,95000.0,40.0,340.7870582803416,0.3407870582803416,3.492929913042139,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.34044550460925,-24.34044550460925,629559.2613457339,4837234.752747812,6,train,,,36.742428,3.2575721740722656,69.259155,-22.89357745912137,1.4946507921067076,-4.19138513271976,-1.724204887008804,-5.2022145780364575,36.74242400865781
5350092.00,2021S05075350092.00,0092.00,0.6258,35,Toronto,92.0,1825.0,485.0,84000.0,26.575342465753426,391.83052630506916,0.39183052630506915,5.825096522881608,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,62.085222518564066,-35.509880052810644,628240.5695853883,4836482.692766927,6,train,,,32.30227,-5.726926516180168,69.259155,-24.356461357234327,-1.8492318062008886,-4.120290584399039,-1.3594039366369355,-5.27149098072151,32.3022766082448
5350093.00,2021S05075350093.00,0093.00,0.6155,35,Toronto,93.0,1180.0,375.0,102000.0,31.779661016949152,526.7199496178443,0.5267199496178443,4.608902648085581,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,66.04382439873581,-34.26416338178666,627657.80356921,4836299.408007961,6,train,,,37.28488,-5.505220574847723,69.259155,-22.569598070032182,1.897771416569836,-2.7273525603223803,-1.5742216105511693,-7.000876671123442,37.28487777797816
5350094.00,2021S05075350094.00,0094.00,0.6373,35,Toronto,94.0,1460.0,625.0,90000.0,42.80821917808219,560.5174648737626,0.5605174648737626,3.3440348264109176,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.55670247398411,-20.74848329590192,627070.9153589731,4836121.818518488,6,train,,,38.10117,4.7070495919005495,69.259155,-24.251031312012316,0.20130690467496967,-1.9940567255901658,-1.749068831539526,-3.3651357251356395,38.10116958383482
5350095.00,2021S05075350095.00,0095.00,0.3148,35,Toronto,95.0,715.0,260.0,88000.0,36.36363636363637,488.1102251656326,0.48811022516563257,3.653422338307445,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.046340529608045,-26.68270416597168,626632.8984524537,4835983.671908579,6,train,,,37.091167,-0.727531086314805,69.259155,-24.98456801231744,-0.180860008671504,-2.297399023640168,-1.8302183571008428,-2.874946238632655,37.09116363307489
5350098.00,2021S05075350098.00,0098.00,0.7166,35,Toronto,98.0,1890.0,855.0,91000.0,45.23809523809524,422.3892237715316,0.4223892237715316,2.5311706776991523,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,63.597785360926515,-18.359690122831275,624854.8320306534,4835588.429563689,6,train,,,43.307735,1.9303597949800064,69.259155,-21.456459109074288,0.4646609380874737,-0.9562280300209711,-1.8757384731506581,-2.1276532515713558,43.3077373477077
5350099.00,2021S05075350099.00,0099.00,0.5812,35,Toronto,99.0,1815.0,690.0,74500.0,38.01652892561984,411.90247358445816,0.41190247358445814,2.828742065563517,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,60.10804181666636,-22.09151289104652,624412.8143227322,4835144.180963506,6,train,,,39.737846,-1.721317448891881,69.259155,-17.908216193481426,-4.573331670358364,-4.801772742753294,-2.4997225545578328,0.261741891121529,39.73785400340812
5350100.00,2021S05075350100.00,0100.00,0.2858,35,Toronto,100.0,785.0,320.0,89000.0,40.76433121019109,964.2523032702318,0.9642523032702318,2.396910841026389,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,63.84181276594409,-23.077481555753003,624074.5394703235,4835773.774058312,6,train,,,45.75133,-4.987000119154615,69.259155,-18.110923928987013,0.02641014811792716,0.9427104300627701,-2.3398705421623585,-4.026150052842048,45.75133132762678
5350101.00,2021S05075350101.00,0101.00,0.4269,35,Toronto,101.0,940.0,440.0,91000.0,46.808510638297875,1029.8209388913715,1.0298209388913715,2.0881983859515354,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,64.34377617643916,-17.53526553814129,623528.0740229017,4835704.934628129,6,train,,,48.096825,-1.2883140076982187,69.259155,-16.640699137927896,0.2954057502472813,0.7037748717463794,-1.8715109096910059,-3.6492992961401383,48.096826551672116
5350103.00,2021S05075350103.00,0103.00,0.8379,35,Toronto,103.0,1190.0,555.0,125000.0,46.63865546218487,605.3695275937973,0.6053695275937974,1.9506309254638317,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,70.98695312454369,-24.348297662358817,623095.0559448652,4834879.739953633,6,train,,,50.512943,-3.874287805637394,69.259155,-16.109607410657187,4.282988832807318,-2.195843190369652,0.4483868828733663,-5.172139025850488,50.51294136224086
5350104.00,2021S05075350104.00,0104.00,0.7373,35,Toronto,104.0,1290.0,635.0,150000.0,49.224806201550386,587.8441331329323,0.5878441331329323,1.2589169982810269,0.014,3,0.038071942446043165,True,Low-Low,FDR-significant,76.23340689035044,-27.00860068880005,622385.9252062221,4834657.428590756,6,train,,,55.204933,-5.98012696495352,69.259155,-12.40570412514661,5.1476380203371015,-2.3092080237597763,-0.1343280151334142,-4.352619006665077,55.20493412306972
5350105.00,2021S05075350105.00,0105.00,0.5507,35,Toronto,105.0,1195.0,565.0,103000.0,47.28033472803347,1363.5198774926141,1.363519877492614,1.5966229634037286,0.01,3,0.03030060120240481,True,Low-Low,FDR-significant,67.28222287150983,-20.001888143476357,622787.7009628292,4835682.994801783,6,train,,,58.430237,-11.149902088372777,69.259155,-12.6059369655512,3.1461660603651,1.1470490118200187,-0.1848803082716509,-2.3313133946944027,58.43023967710536
5350106.00,2021S05075350106.00,0106.00,1.3787,35,Toronto,106.0,1120.0,540.0,100000.0,48.214285714285715,563.9493935309837,0.5639493935309837,1.5994662067664591,0.002,3,0.009362229102167182,True,Low-Low,FDR-significant,65.6681079741588,-17.453822259873085,623147.8831171811,4836504.283936052,6,train,,,50.136402,-1.9221164158412378,69.259155,-13.245398351880791,2.192157788982471,-1.872534959760258,-2.452940677832804,-3.744040757411261,50.136398315534855
5350107.00,2021S05075350107.00,0107.00,0.7226,35,Toronto,107.0,1665.0,865.0,99000.0,51.95195195195195,496.8303694748389,0.4968303694748389,1.1865570347279182,0.003,3,0.01249586776859504,True,Low-Low,FDR-significant,65.37495959424649,-13.423007642294543,623858.538499406,4837183.67722835,6,train,,,51.29315,0.6588000964831977,69.259155,-13.918448796851015,1.3100693825671994,-2.1903732109229805,-1.9280257460546908,-1.2392269555318152,51.2931499466442
5350108.00,2021S05075350108.00,0108.00,0.7441,35,Toronto,108.0,1595.0,815.0,68500.0,51.09717868338558,772.1634734370627,0.7721634734370627,1.654571771809904,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,59.28616624331053,-8.188987559924954,624388.4207917746,4836450.920043504,6,train,,,44.894447,6.2027313567254225,69.259155,-16.305979027307938,-3.686772714380957,-0.663462223685712,-0.8487411905877469,-2.859756607164673,44.89444351031047
5350109.00,2021S05075350109.00,0109.00,0.6301,35,Toronto,109.0,1540.0,745.0,102000.0,48.37662337662338,1268.044524047082,1.268044524047082,2.0732343248736043,0.001,3,0.006222222222222222,True,Low-Low,FDR-significant,66.95424990019143,-18.57762652356805,625614.9672724054,4836478.789657509,6,train,,,48.697323,-0.3206994688356062,69.259155,-21.905888683654933,1.9475612783732068,0.8169295783584314,-0.9040876821237829,-0.5163450121004979,48.69732475228992
5350110.00,2021S05075350110.00,0110.00,0.5441,35,Toronto,110.0,1045.0,485.0,90000.0,46.411483253588514,1467.6696345137218,1.467669634513722,1.7747872565687641,0.006,3,0.020712328767123287,True,Low-Low,FDR-significant,64.67078191695535,-18.259298663366835,625126.5337893133,4836876.678461804,6,train,,,47.528564,-1.1170811995364858,69.259155,-18.83712457558741,-0.2405605354883873,0.7761888791028805,-3.6116810396122956,0.18259217395819782,47.528570175810486
